gender,age,age_o,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,met,decision,decision_o,match
male,23,27,Mechanical Engineering,20.0,20.0,20.0,10.0,10.0,20.0,5.0,6,6.0,5.0,6,3.0,6,9,6,8,4,3,6,8,5,5,1,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,1,2.0,0,0,0,0
male,23,30,Mechanical Engineering,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8,6.0,6.0,6,5.0,6,9,6,8,4,6,10,10,8,10,6,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,1,6.0,0,0,0,0
male,23,21,Mechanical Engineering,30.0,5.0,30.0,15.0,15.0,5.0,5.0,4,5.0,6.0,7,6.0,6,9,6,8,4,6,9,7,6,6,3,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,1,5.0,0,0,0,0
male,23,25,Mechanical Engineering,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8,9.0,8.0,7,9.0,6,9,6,8,4,3,8,7,7,10,4,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,1,4.0,0,0,0,0
male,24,21,Economics,12.0,18.0,20.0,16.0,16.0,18.0,5.0,8,8.0,4.0,9,3.0,3,8,3,7,2,4,5,6,4,6,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,5.0,0,0,0,0
male,24,27,Economics,20.0,20.0,20.0,10.0,10.0,20.0,5.0,7,7.0,5.0,7,3.0,3,8,3,7,2,4,5,5,3,5,1,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,5.0,0,0,0,0
male,24,21,Economics,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7,8.0,6.0,6,7.0,3,8,3,7,2,4,6,5,4,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,6.0,1,1,1,1
male,24,25,Economics,20.0,20.0,15.0,15.0,15.0,15.0,4.0,5,10.0,4.0,10,4.0,3,8,3,7,2,8,5,6,6,5,1,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,6.0,0,1,0,0
male,24,23,Economics,20.0,20.0,20.0,15.0,15.0,10.0,2.0,6,7.0,1.0,7,2.0,3,8,3,7,2,6,5,7,5,5,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,5.0,0,1,0,0
male,24,22,Economics,17.0,10.0,18.0,20.0,25.0,10.0,1.0,6,7.0,6.0,4,3.0,3,8,3,7,2,7,6,5,7,3,5,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,6.0,0,1,0,0
male,24,23,Economics,10.0,20.0,20.0,20.0,20.0,10.0,4.0,6,6.0,5.0,7,6.0,3,8,3,7,2,3,4,7,3,7,1,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,3.0,0,0,0,0
male,24,24,Economics,35.0,10.0,20.0,20.0,10.0,5.0,4.0,5,6.0,5.0,5,5.0,3,8,3,7,2,6,6,6,6,5,3,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,6.0,0,1,0,0
male,24,27,Economics,50.0,0.0,50.0,0.0,0.0,0.0,5.0,7,7.0,6.0,9,5.0,3,8,3,7,2,5,6,7,4,4,3,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,6.0,0,0,0,0
male,24,30,Economics,30.0,20.0,30.0,10.0,0.0,10.0,5.0,7,7.0,5.0,7,5.0,3,8,3,7,2,4,4,7,3,6,4,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,4.0,0,0,1,0
male,24,25,Economics,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8,8.0,8.0,7,7.0,3,8,3,7,2,7,4,7,3,7,5,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,5.0,0,1,0,0
male,24,26,Economics,20.0,25.0,20.0,15.0,15.0,5.0,1.0,1,1.0,1.0,1,1.0,3,8,3,7,2,6,5,5,4,5,4,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,5.0,0,1,0,0
male,24,27,Economics,10.0,10.0,30.0,25.0,10.0,15.0,4.0,7,8.0,2.0,6,2.0,3,8,3,7,2,4,6,7,3,6,4,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,4.0,0,0,0,0
male,24,23,Economics,50.0,10.0,20.0,10.0,10.0,0.0,3.0,7,10.0,4.0,8,2.0,3,8,3,7,2,4,6,7,6,7,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,5.0,0,0,0,0
male,24,24,Economics,20.0,20.0,20.0,15.0,15.0,10.0,7.0,9,8.0,7.0,6,5.0,3,8,3,7,2,3,7,7,7,5,3,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,0,6.0,0,0,1,0
male,24,21,Psychology,12.0,18.0,20.0,16.0,16.0,18.0,7.0,7,8.0,5.0,7,2.0,7,9,8,9,9,6,7,8,6,7,7,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,8.0,0,1,0,0
male,24,27,Psychology,20.0,20.0,20.0,10.0,10.0,20.0,6.0,8,8.0,7.0,7,6.0,7,9,8,9,9,6,7,6,6,8,5,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,6.0,0,1,1,1
male,24,21,Psychology,10.0,20.0,40.0,10.0,10.0,10.0,7.0,7,7.0,6.0,6,9.0,7,9,8,9,9,8,8,8,10,7,8,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,8.0,1,1,1,1
male,24,25,Psychology,20.0,20.0,15.0,15.0,15.0,15.0,6.0,7,9.0,7.0,9,3.0,7,9,8,9,9,7,6,6,7,5,4,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,7.0,0,1,0,0
male,24,23,Psychology,20.0,20.0,20.0,15.0,15.0,10.0,3.0,8,7.0,6.0,6,4.0,7,9,8,9,9,8,7,7,8,7,7,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,9.0,0,1,0,0
male,24,22,Psychology,17.0,10.0,18.0,20.0,25.0,10.0,1.0,3,4.0,2.0,2,1.0,7,9,8,9,9,9,7,7,7,6,5,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,7.0,0,1,0,0
male,24,22,Psychology,20.0,22.0,18.0,15.0,15.0,10.0,8.0,6,7.0,3.0,7,2.0,7,9,8,9,9,7,6,7,6,7,5,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,7.0,0,1,1,1
male,24,23,Psychology,10.0,20.0,20.0,20.0,20.0,10.0,6.0,9,7.0,5.0,6,3.0,7,9,8,9,9,7,7,7,7,6,7,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,8.0,0,1,0,0
male,24,24,Psychology,35.0,10.0,20.0,20.0,10.0,5.0,4.0,6,7.0,5.0,8,5.0,7,9,8,9,9,9,7,7,6,7,7,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,9.0,0,1,0,0
male,24,27,Psychology,50.0,0.0,50.0,0.0,0.0,0.0,5.0,7,9.0,5.0,4,6.0,7,9,8,9,9,7,6,6,7,7,8,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,9.0,0,1,0,0
male,24,30,Psychology,30.0,20.0,30.0,10.0,0.0,10.0,5.0,6,6.0,2.0,5,7.0,7,9,8,9,9,6,7,7,6,6,8,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,6.0,0,1,0,0
male,24,21,Psychology,30.0,5.0,30.0,15.0,15.0,5.0,4.0,6,5.0,4.0,5,3.0,7,9,8,9,9,8,7,8,7,6,6,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,8.0,0,1,0,0
male,24,26,Psychology,20.0,25.0,20.0,15.0,15.0,5.0,1.0,1,1.0,1.0,1,1.0,7,9,8,9,9,7,7,7,5,6,7,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,9.0,0,1,0,0
male,24,27,Psychology,10.0,10.0,30.0,25.0,10.0,15.0,7.0,6,8.0,6.0,9,6.0,7,9,8,9,9,5,5,6,5,7,5,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,6.0,0,1,1,1
male,24,23,Psychology,50.0,10.0,20.0,10.0,10.0,0.0,5.0,10,7.0,4.0,5,7.0,7,9,8,9,9,7,6,6,7,6,5,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,7.0,0,1,0,0
male,24,24,Psychology,20.0,20.0,20.0,15.0,15.0,10.0,4.0,7,7.0,4.0,5,1.0,7,9,8,9,9,8,5,5,5,5,4,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,3,5.0,0,1,0,0
male,28,21,Finance,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8,8.0,6.0,8,4.0,7,8,6,8,7,7,8,8,7,9,6,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,27,Finance,20.0,20.0,20.0,10.0,10.0,20.0,6.0,7,7.0,4.0,6,6.0,7,8,6,8,7,7,7,7,5,6,5,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,6.0,0,1,1,1
male,28,21,Finance,10.0,20.0,40.0,10.0,10.0,10.0,6.0,7,7.0,6.0,7,5.0,7,8,6,8,7,7,8,7,6,6,6,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,1,1
male,28,25,Finance,20.0,20.0,15.0,15.0,15.0,15.0,6.0,8,7.0,5.0,8,7.0,7,8,6,8,7,7,6,6,7,6,6,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,23,Finance,20.0,20.0,20.0,15.0,15.0,10.0,4.0,7,6.0,1.0,4,3.0,7,8,6,8,7,7,6,8,7,6,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,8.0,0,1,0,0
male,28,22,Finance,17.0,10.0,18.0,20.0,25.0,10.0,3.0,6,6.0,4.0,5,1.0,7,8,6,8,7,8,8,7,8,6,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,8.0,0,1,0,0
male,28,22,Finance,20.0,22.0,18.0,15.0,15.0,10.0,6.0,8,7.0,4.0,7,2.0,7,8,6,8,7,8,8,6,7,6,6,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,1,1
male,28,23,Finance,10.0,20.0,20.0,20.0,20.0,10.0,4.0,5,5.0,2.0,6,5.0,7,8,6,8,7,6,6,6,6,6,5,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,6.0,0,1,0,0
male,28,24,Finance,35.0,10.0,20.0,20.0,10.0,5.0,4.0,5,7.0,3.0,6,4.0,7,8,6,8,7,9,8,8,7,8,6,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,8.0,0,1,0,0
male,28,27,Finance,50.0,0.0,50.0,0.0,0.0,0.0,8.0,8,9.0,5.0,9,6.0,7,8,6,8,7,9,8,8,8,8,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,30,Finance,30.0,20.0,30.0,10.0,0.0,10.0,6.0,6,7.0,3.0,7,3.0,7,8,6,8,7,6,5,7,5,7,5,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,6.0,0,0,0,0
male,28,21,Finance,30.0,5.0,30.0,15.0,15.0,5.0,4.0,5,6.0,5.0,6,5.0,7,8,6,8,7,7,7,7,7,7,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,25,Finance,20.0,23.0,23.0,22.0,7.0,5.0,7.0,8,9.0,7.0,8,9.0,7,8,6,8,7,8,6,7,6,7,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,1,1
male,28,26,Finance,20.0,25.0,20.0,15.0,15.0,5.0,2.0,2,5.0,2.0,8,4.0,7,8,6,8,7,7,7,8,7,7,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,27,Finance,10.0,10.0,30.0,25.0,10.0,15.0,6.0,4,7.0,4.0,5,2.0,7,8,6,8,7,6,7,6,6,5,6,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,23,Finance,50.0,10.0,20.0,10.0,10.0,0.0,6.0,6,8.0,3.0,8,3.0,7,8,6,8,7,6,6,7,9,7,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,7.0,0,1,0,0
male,28,24,Finance,20.0,20.0,20.0,15.0,15.0,10.0,4.0,5,7.0,1.0,5,1.0,7,8,6,8,7,5,7,5,5,6,5,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,9,5.0,0,0,0,0
male,26,21,Finanace,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8,8.0,6.0,8,5.0,7,8,5,7,7,6,7,10,8,9,8,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,8.0,0,0,0,0
male,26,27,Finanace,20.0,20.0,20.0,10.0,10.0,20.0,8.0,7,7.0,7.0,6,7.0,7,8,5,7,7,5,8,5,5,6,5,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,5.0,0,0,1,0
male,26,21,Finanace,10.0,20.0,40.0,10.0,10.0,10.0,7.0,6,7.0,7.0,7,6.0,7,8,5,7,7,6,8,9,8,8,9,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,8.0,0,0,1,0
male,26,25,Finanace,20.0,20.0,15.0,15.0,15.0,15.0,7.0,8,8.0,6.0,10,6.0,7,8,5,7,7,10,8,7,8,7,8,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,9.5,1,1,0,0
male,26,23,Finanace,20.0,20.0,20.0,15.0,15.0,10.0,7.0,4,5.0,6.0,5,4.0,7,8,5,7,7,10,9,9,10,7,8,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,9.5,0,1,0,0
male,26,22,Finanace,17.0,10.0,18.0,20.0,25.0,10.0,8.0,7,6.0,6.0,4,4.0,7,8,5,7,7,9,8,8,8,7,9,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,9.5,0,1,1,1
male,26,23,Finanace,10.0,20.0,20.0,20.0,20.0,10.0,8.0,7,7.0,7.0,5,5.0,7,8,5,7,7,6,8,8,9,8,6,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,7.0,0,0,0,0
male,26,24,Finanace,35.0,10.0,20.0,20.0,10.0,5.0,9.0,6,7.0,7.0,6,5.0,7,8,5,7,7,9,6,7,6,7,8,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,8.0,0,1,0,0
male,26,30,Finanace,30.0,20.0,30.0,10.0,0.0,10.0,8.0,7,9.0,5.0,6,4.0,7,8,5,7,7,6,8,7,8,8,8,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,7.0,0,0,0,0
male,26,25,Finanace,20.0,23.0,23.0,22.0,7.0,5.0,8.0,8,9.0,9.0,8,10.0,7,8,5,7,7,8,8,8,6,9,8,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,8.0,0,1,1,1
male,26,26,Finanace,20.0,25.0,20.0,15.0,15.0,5.0,2.0,5,4.0,3.0,4,2.0,7,8,5,7,7,6,7,8,6,9,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,6.0,0,0,0,0
male,26,27,Finanace,10.0,10.0,30.0,25.0,10.0,15.0,8.0,5,9.0,7.0,6,5.0,7,8,5,7,7,6,8,9,8,9,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,7.0,0,0,1,0
male,26,23,Finanace,50.0,10.0,20.0,10.0,10.0,0.0,10.0,6,6.0,9.0,5,3.0,7,8,5,7,7,8,8,8,10,8,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,4,8.0,0,1,0,0
male,30,21,Finance&Economics,12.0,18.0,20.0,16.0,16.0,18.0,4.0,7,7.0,4.0,7,3.0,8,7,9,9,3,9,5,6,5,5,7,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,5.0,0,1,0,0
male,30,21,Finance&Economics,10.0,20.0,40.0,10.0,10.0,10.0,5.0,6,7.0,6.0,6,6.0,8,7,9,9,3,5,6,6,4,7,4,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,27,Finance&Economics,10.0,20.0,20.0,15.0,20.0,15.0,5.0,7,7.0,7.0,7,7.0,8,7,9,9,3,6,6,6,5,6,4,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,25,Finance&Economics,20.0,20.0,15.0,15.0,15.0,15.0,3.0,8,9.0,8.0,10,5.0,8,7,9,9,3,6,7,5,5,5,2,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,23,Finance&Economics,20.0,20.0,20.0,15.0,15.0,10.0,3.0,7,6.0,4.0,6,2.0,8,7,9,9,3,5,6,6,6,6,6,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,22,Finance&Economics,17.0,10.0,18.0,20.0,25.0,10.0,1.0,4,5.0,4.0,4,4.0,8,7,9,9,3,7,5,6,6,4,5,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,7.0,0,1,0,0
male,30,23,Finance&Economics,10.0,20.0,20.0,20.0,20.0,10.0,5.0,5,5.0,7.0,7,6.0,8,7,9,9,3,9,5,6,3,6,3,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,0,0,0
male,30,24,Finance&Economics,35.0,10.0,20.0,20.0,10.0,5.0,2.0,3,4.0,2.0,6,2.0,8,7,9,9,3,7,6,6,5,7,5,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,27,Finance&Economics,50.0,0.0,50.0,0.0,0.0,0.0,7.0,9,8.0,7.0,8,8.0,8,7,9,9,3,5,7,7,6,5,5,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,30,Finance&Economics,30.0,20.0,30.0,10.0,0.0,10.0,4.0,5,6.0,7.0,7,4.0,8,7,9,9,3,5,6,7,6,6,3,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,21,Finance&Economics,30.0,5.0,30.0,15.0,15.0,5.0,3.0,3,5.0,3.0,5,3.0,8,7,9,9,3,5,6,7,7,7,6,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,25,Finance&Economics,20.0,23.0,23.0,22.0,7.0,5.0,5.0,6,8.0,8.0,7,8.0,8,7,9,9,3,7,5,6,5,6,4,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,26,Finance&Economics,20.0,25.0,20.0,15.0,15.0,5.0,1.0,3,5.0,1.0,2,1.0,8,7,9,9,3,6,6,6,5,8,4,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,5.0,0,1,0,0
male,30,23,Finance&Economics,50.0,10.0,20.0,10.0,10.0,0.0,7.0,9,7.0,7.0,4,3.0,8,7,9,9,3,6,7,7,6,6,6,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,6.0,0,1,0,0
male,30,24,Finance&Economics,20.0,20.0,20.0,15.0,15.0,10.0,5.0,5,8.0,8.0,5,7.0,8,7,9,9,3,3,7,6,5,5,6,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,5,5.0,0,1,1,1
male,22,21,Undergrad - Gs,12.0,18.0,20.0,16.0,16.0,18.0,7.0,7,7.0,5.0,6,3.0,7,9,6,7,6,3,8,5,5,8,3,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,4.0,0,0,0,0
male,22,21,Undergrad - Gs,10.0,20.0,40.0,10.0,10.0,10.0,6.0,6,6.0,8.0,6,5.0,7,9,6,7,6,4,6,6,4,3,3,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,3.0,0,0,0,0
male,22,22,Undergrad - Gs,20.0,22.0,18.0,15.0,15.0,10.0,8.0,7,8.0,8.0,8,6.0,7,9,6,7,6,6,8,9,5,9,3,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,5.0,0,0,1,0
male,22,27,Undergrad - Gs,50.0,0.0,50.0,0.0,0.0,0.0,7.0,8,7.0,9.0,6,4.0,7,9,6,7,6,5,6,8,5,8,3,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,4.0,0,0,0,0
male,22,21,Undergrad - Gs,30.0,5.0,30.0,15.0,15.0,5.0,5.0,4,3.0,3.0,2,2.0,7,9,6,7,6,7,7,7,5,5,3,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,7.0,0,1,0,0
male,22,25,Undergrad - Gs,20.0,23.0,23.0,22.0,7.0,5.0,8.0,8,7.0,8.0,7,6.0,7,9,6,7,6,7,7,8,5,5,4,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,6.0,0,0,1,0
male,22,26,Undergrad - Gs,20.0,25.0,20.0,15.0,15.0,5.0,3.0,1,2.0,2.0,2,3.0,7,9,6,7,6,6,8,7,7,9,4,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,6.0,0,0,0,0
male,22,27,Undergrad - Gs,10.0,10.0,30.0,25.0,10.0,15.0,8.0,5,6.0,9.0,4,6.0,7,9,6,7,6,3,6,6,5,4,4,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,4.0,0,0,1,0
male,22,24,Undergrad - Gs,20.0,20.0,20.0,15.0,15.0,10.0,8.0,5,6.0,7.0,5,5.0,7,9,6,7,6,3,5,5,6,5,3,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,2,4.0,0,0,1,0
male,25,21,Mathematical Finance,12.0,18.0,20.0,16.0,16.0,18.0,9.0,9,10.0,9.0,9,8.0,7,10,10,10,8,6,7,8,4,6,4,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,6.0,0,0,1,0
male,25,21,Mathematical Finance,10.0,20.0,40.0,10.0,10.0,10.0,7.0,7,6.0,7.0,6,7.0,7,10,10,10,8,7,8,8,6,7,3,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,6.0,0,0,1,0
male,25,25,Mathematical Finance,20.0,20.0,15.0,15.0,15.0,15.0,8.0,8,9.0,8.0,9,8.0,7,10,10,10,8,9,8,7,8,6,5,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,8.0,0,1,0,0
male,25,23,Mathematical Finance,20.0,20.0,20.0,15.0,15.0,10.0,5.0,8,8.0,7.0,7,6.0,7,10,10,10,8,9,8,7,7,7,8,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,8.0,0,1,0,0
male,25,22,Mathematical Finance,20.0,22.0,18.0,15.0,15.0,10.0,7.0,5,6.0,8.0,6,4.0,7,10,10,10,8,7,8,8,7,6,5,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,7.0,0,1,0,0
male,25,27,Mathematical Finance,50.0,0.0,50.0,0.0,0.0,0.0,6.0,8,9.0,9.0,6,6.0,7,10,10,10,8,7,7,8,7,7,6,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,6.0,0,1,0,0
male,25,30,Mathematical Finance,30.0,20.0,30.0,10.0,0.0,10.0,6.0,7,8.0,5.0,7,5.0,7,10,10,10,8,7,7,8,8,8,7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,8.0,0,1,0,0
male,25,21,Mathematical Finance,30.0,5.0,30.0,15.0,15.0,5.0,7.0,8,8.0,7.0,8,6.0,7,10,10,10,8,8,8,7,6,7,6,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,6.0,0,1,1,1
male,25,25,Mathematical Finance,20.0,23.0,23.0,22.0,7.0,5.0,7.0,9,9.0,9.0,9,10.0,7,10,10,10,8,8,8,10,5,6,5,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,7.0,0,1,1,1
male,25,26,Mathematical Finance,20.0,25.0,20.0,15.0,15.0,5.0,4.0,5,8.0,8.0,10,8.0,7,10,10,10,8,8,8,7,7,10,5,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,8.0,0,1,1,1
male,25,27,Mathematical Finance,10.0,10.0,30.0,25.0,10.0,15.0,6.0,5,5.0,4.0,4,4.0,7,10,10,10,8,6,8,8,6,8,3,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,7.0,0,0,0,0
male,25,23,Mathematical Finance,50.0,10.0,20.0,10.0,10.0,0.0,9.0,9,9.0,8.0,5,3.0,7,10,10,10,8,8,7,7,8,8,4,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,4,8.0,0,1,1,1
male,27,30,Law,30.0,20.0,30.0,10.0,0.0,10.0,7.0,9,7.0,7.0,10,5.0,8,9,9,10,8,6,8,8,8,8,5,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,7,5,7.0,0,0,1,0
male,23,21,Law,12.0,18.0,20.0,16.0,16.0,18.0,7.0,4,6.0,4.0,4,2.0,6,8,2,10,2,2,8,8,3,2,2,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,5.0,0,0,0,0
male,23,27,Law,20.0,20.0,20.0,10.0,10.0,20.0,3.0,4,5.0,4.0,4,2.0,6,8,2,10,2,2,2,3,2,2,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,2.0,0,0,0,0
male,23,21,Law,10.0,20.0,40.0,10.0,10.0,10.0,7.0,6,5.0,4.0,4,4.0,6,8,2,10,2,4,6,4,1,1,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,1,2.0,0,0,0,0
